,,,dt,,CTE,,angle,,,,,
step,1695, dt,0.01162, cte,-1.4428, steer angle,6.9707, steer setpt,7.01864, steer cmd,0.26333, 
step,1696, dt,0.01237, cte,-1.4428, steer angle,6.9707, steer setpt,7.08618, steer cmd,0.26562, 
step,1697, dt,0.01154, cte,-1.4569, steer angle,7.0195, steer setpt,7.08086, steer cmd,0.26588, 
step,1698, dt,0.01211, cte,-1.4683, steer angle,7.0769, steer setpt,7.07107, steer cmd,0.26534, 
step,1699, dt,0.01282, cte,-1.4683, steer angle,7.0769, steer setpt,7.13478, steer cmd,0.26686, 
step,1700, dt,0.01344, cte,-1.4771, steer angle,7.0698, steer setpt,7.10237, steer cmd,0.26696, 
step,1701, dt,0.01171, cte,-1.4771, steer angle,7.0698, steer setpt,7.16348, steer cmd,0.26887, 
step,1702, dt,0.01044, cte,-1.4832, steer angle,7.1103, steer setpt,7.1272, steer cmd,0.26832, 
step,1703, dt,0.01488, cte,-1.4866, steer angle,7.1581, steer setpt,7.08797, steer cmd,0.26674, 
step,1704, dt,0.01265, cte,-1.4866, steer angle,7.1581, steer setpt,7.14333, steer cmd,0.2672, 
step,1705, dt,0.01227, cte,-1.4873, steer angle,7.1049, steer setpt,7.09998, steer cmd,0.26709, 
step,1706, dt,0.01219, cte,-1.4854, steer angle,7.1163, steer setpt,7.12917, steer cmd,0.26741, 
step,1707, dt,0.0125, cte,-1.4854, steer angle,7.1163, steer setpt,7.10643, steer cmd,0.26703, 
step,1708, dt,0.01489, cte,-1.4808, steer angle,7.1215, steer setpt,7.05813, steer cmd,0.26572, 
step,1709, dt,0.01098, cte,-1.4736, steer angle,7.1121, steer setpt,7.01642, steer cmd,0.2642, 
step,1710, dt,0.01361, cte,-1.4736, steer angle,7.1121, steer setpt,7.05112, steer cmd,0.26371, 
step,1711, dt,0.31151, cte,-1.4638, steer angle,7.0414, steer setpt,6.99761, steer cmd,0.26316, 
step,1712, dt,0.01169, cte,-2.0104, steer angle,7.029, steer setpt,13.7066, steer cmd,0.41574, 
step,1713, dt,0.01352, cte,-2.0427, steer angle,7.0152, steer setpt,14.41391, steer cmd,0.51222, 
step,1714, dt,0.01265, cte,-2.0713, steer angle,10.83, steer setpt,15.1259, steer cmd,0.54495, 
step,1715, dt,0.01134, cte,-2.0713, steer angle,10.83, steer setpt,15.419, steer cmd,0.61946, 
step,1716, dt,0.01436, cte,-2.095, steer angle,14.0601, steer setpt,16.12474, steer cmd,0.62643, 
step,1717, dt,0.01157, cte,-2.1135, steer angle,15.9229, steer setpt,9.99534, steer cmd,0.47908, 
step,1718, dt,0.0127, cte,-2.1135, steer angle,15.9229, steer setpt,9.70936, steer cmd,0.40597, 
step,1719, dt,0.01332, cte,-2.1278, steer angle,12.4132, steer setpt,9.63083, steer cmd,0.39659, 
step,1720, dt,0.31405, cte,-2.1278, steer angle,12.4132, steer setpt,9.72155, steer cmd,0.3516, 
step,1721, dt,0.01088, cte,-1.8747, steer angle,10.3512, steer setpt,6.43526, steer cmd,0.28527, 
step,1722, dt,0.01231, cte,-1.8513, steer angle,9.2264, steer setpt,5.90529, steer cmd,0.24592, 
step,1723, dt,0.01017, cte,-1.8513, steer angle,9.2264, steer setpt,5.86845, steer cmd,0.19661, 
step,1724, dt,0.01389, cte,-1.8466, steer angle,6.5843, steer setpt,5.59808, steer cmd,0.20308, 
step,1725, dt,0.0139, cte,-1.8466, steer angle,6.5843, steer setpt,5.55026, steer cmd,0.18277, 
step,1726, dt,0.01367, cte,-1.8323, steer angle,5.5134, steer setpt,8.41433, steer cmd,0.25791, 
step,1727, dt,0.01313, cte,-1.8329, steer angle,5.0056, steer setpt,8.75073, steer cmd,0.30969, 
step,1728, dt,0.01523, cte,-1.8459, steer angle,6.8841, steer setpt,8.9622, steer cmd,0.32301, 
step,1729, dt,0.01272, cte,-1.8459, steer angle,6.8841, steer setpt,9.07744, steer cmd,0.35881, 
step,1730, dt,0.0147, cte,-1.8627, steer angle,8.5116, steer setpt,9.34216, steer cmd,0.35863, 
step,1731, dt,0.01265, cte,-1.876, steer angle,9.4067, steer setpt,9.74534, steer cmd,0.36221, 
step,1732, dt,0.01224, cte,-1.876, steer angle,9.4067, steer setpt,9.81553, steer cmd,0.3697, 
step,1733, dt,0.0135, cte,-1.8858, steer angle,9.4916, steer setpt,9.85403, steer cmd,0.3743, 
step,1734, dt,0.01303, cte,-1.8921, steer angle,9.6789, steer setpt,10.00746, steer cmd,0.37877, 
step,1735, dt,0.01386, cte,-1.8921, steer angle,9.6789, steer setpt,9.88181, steer cmd,0.38065, 
step,1736, dt,0.01319, cte,-1.8949, steer angle,9.9056, steer setpt,9.82663, steer cmd,0.37738, 
step,1737, dt,0.013, cte,-1.894, steer angle,9.9525, steer setpt,9.8846, steer cmd,0.37713, 
step,1738, dt,0.0141, cte,-1.894, steer angle,9.9525, steer setpt,9.83375, steer cmd,0.37498, 
step,1739, dt,0.0149, cte,-1.8895, steer angle,9.8646, steer setpt,9.76691, steer cmd,0.37389, 
step,1740, dt,0.01482, cte,-1.8815, steer angle,9.8109, steer setpt,9.72999, steer cmd,0.37284, 
step,1741, dt,0.01373, cte,-1.8815, steer angle,9.8109, steer setpt,9.75331, steer cmd,0.37218, 
step,1742, dt,0.01281, cte,-1.87, steer angle,9.7572, steer setpt,9.68028, steer cmd,0.37087, 
step,1743, dt,0.0128, cte,-1.8549, steer angle,9.7409, steer setpt,9.54804, steer cmd,0.36718, 
step,1744, dt,0.01246, cte,-1.8549, steer angle,9.7409, steer setpt,9.64878, steer cmd,0.36699, 
step,1745, dt,0.01475, cte,-1.8363, steer angle,9.6158, steer setpt,9.56681, steer cmd,0.36645, 
step,1746, dt,0.01472, cte,-1.8143, steer angle,9.6111, steer setpt,9.3413, steer cmd,0.36062, 
step,1747, dt,0.0125, cte,-1.8143, steer angle,9.6111, steer setpt,9.51549, steer cmd,0.36125, 
step,1748, dt,0.01263, cte,-1.7888, steer angle,9.4518, steer setpt,9.4266, steer cmd,0.36111, 
step,1749, dt,0.01309, cte,-1.7598, steer angle,9.4675, steer setpt,9.10627, steer cmd,0.35294, 
step,1750, dt,0.01447, cte,-1.7598, steer angle,9.4675, steer setpt,9.35475, steer cmd,0.35421, 
step,1751, dt,0.01229, cte,-1.7275, steer angle,9.2598, steer setpt,9.25739, steer cmd,0.35458, 
step,1752, dt,0.01348, cte,-1.6918, steer angle,9.2916, steer setpt,8.84552, steer cmd,0.34419, 
step,1753, dt,0.01233, cte,-1.6918, steer angle,9.2916, steer setpt,9.1656, steer cmd,0.34613, 
step,1754, dt,0.01307, cte,-1.6528, steer angle,9.041, steer setpt,9.06188, steer cmd,0.34698, 
step,1755, dt,0.01524, cte,-1.6105, steer angle,9.0895, steer setpt,8.55944, steer cmd,0.33439, 
step,1756, dt,0.01444, cte,-1.6105, steer angle,9.0895, steer setpt,8.94969, steer cmd,0.33698, 
step,1757, dt,0.01308, cte,-1.565, steer angle,8.7962, steer setpt,8.83815, steer cmd,0.33828, 
step,1758, dt,0.0137, cte,-1.5162, steer angle,8.8608, steer setpt,8.24608, steer cmd,0.3235, 
step,1759, dt,0.0141, cte,-1.4642, steer angle,8.8933, steer setpt,8.07058, steer cmd,0.31147, 
step,1760, dt,0.01486, cte,-1.4642, steer angle,8.8933, steer setpt,8.5635, steer cmd,0.31149, 
step,1761, dt,0.01355, cte,-1.4091, steer angle,8.2232, steer setpt,7.8836, steer cmd,0.3055, 
step,1762, dt,0.01435, cte,-1.351, steer angle,8.2235, steer setpt,7.69938, steer cmd,0.29649, 
step,1763, dt,0.01247, cte,-1.351, steer angle,8.2235, steer setpt,8.258, steer cmd,0.30219, 
step,1764, dt,0.01329, cte,-1.29, steer angle,7.8486, steer setpt,8.12941, steer cmd,0.30707, 
step,1765, dt,0.01471, cte,-1.2261, steer angle,7.9911, steer setpt,7.32629, steer cmd,0.28895, 
step,1766, dt,0.01436, cte,-1.2261, steer angle,7.9911, steer setpt,7.94858, steer cmd,0.29578, 
step,1767, dt,0.01454, cte,-1.1593, steer angle,7.6601, steer setpt,7.81279, steer cmd,0.29826, 
step,1768, dt,0.0135, cte,-1.0897, steer angle,7.8308, steer setpt,6.92928, steer cmd,0.27596, 
step,1769, dt,0.01443, cte,-1.0172, steer angle,7.8928, steer setpt,6.72572, steer cmd,0.25942, 
step,1770, dt,0.01366, cte,-1.0172, steer angle,7.8928, steer setpt,7.43588, steer cmd,0.25963, 
step,1771, dt,0.01279, cte,-0.9421, steer angle,6.9219, steer setpt,6.47368, steer cmd,0.25177, 
step,1772, dt,0.01391, cte,-0.8645, steer angle,6.927, steer setpt,6.26478, steer cmd,0.24051, 
step,1773, dt,0.31297, cte,-0.8645, steer angle,6.927, steer setpt,7.03073, steer cmd,0.24904, 
step,1774, dt,0.3123, cte,0.4895, steer angle,6.4491, steer setpt,-8.66301, steer cmd,-0.09809, 
step,1775, dt,0.01069, cte,2.0089, steer angle,6.6624, steer setpt,-25, steer cmd,-0.65655, 
step,1776, dt,0.01424, cte,2.1254, steer angle,-2.0159, steer setpt,-25, steer cmd,-0.87188, 
step,1777, dt,0.0143, cte,2.2407, steer angle,-15.9775, steer setpt,-25, steer cmd,-0.89903, 
step,1778, dt,0.01364, cte,2.2407, steer angle,-15.9775, steer setpt,-25, steer cmd,-1, 
step,1779, dt,0.31638, cte,2.3544, steer angle,-22.0393, steer setpt,-18.53613, steer cmd,-0.90028, 
step,1780, dt,0.01128, cte,3.5993, steer angle,-24.5637, steer setpt,-15.98849, steer cmd,-0.76245, 
step,1781, dt,0.01313, cte,3.6004, steer angle,-22.0706, steer setpt,-15.285, steer cmd,-0.69264, 
step,1782, dt,0.01934, cte,3.6004, steer angle,-22.0706, steer setpt,-14.54717, steer cmd,-0.57553, 
step,1783, dt,0.01269, cte,3.5964, steer angle,-16.8797, steer setpt,-15.13109, steer cmd,-0.60198, 
step,1784, dt,0.01442, cte,3.5881, steer angle,-13.9518, steer setpt,-14.2825, steer cmd,-0.61186, 
step,1785, dt,0.01579, cte,3.5751, steer angle,-14.6132, steer setpt,0.46551, steer cmd,-0.26064, 
step,1786, dt,0.01591, cte,3.5751, steer angle,-14.6132, steer setpt,0.37131, steer cmd,-0.08257, 
step,1787, dt,0.01306, cte,3.5589, steer angle,-6.0797, steer setpt,0.46194, steer cmd,-0.06208, 
step,1788, dt,0.01422, cte,3.5398, steer angle,-1.628, steer setpt,0.54576, steer cmd,-0.05021, 
step,1789, dt,0.01327, cte,3.5398, steer angle,-1.628, steer setpt,0.35035, steer cmd,-0.01418, 
step,1790, dt,0.01343, cte,3.5179, steer angle,-0.8188, steer setpt,0.36188, steer cmd,-0.00385, 
step,1791, dt,0.01428, cte,3.4937, steer angle,0.0817, steer setpt,0.56394, steer cmd,-0.00125, 
step,1792, dt,0.01471, cte,3.468, steer angle,0.3401, steer setpt,0.59664, steer cmd,0.00199, 
step,1793, dt,0.01374, cte,3.468, steer angle,0.3401, steer setpt,0.2847, steer cmd,-0.00099, 
step,1794, dt,0.01354, cte,3.4421, steer angle,0.486, steer setpt,0.51481, steer cmd,0.00083, 
step,1795, dt,0.01325, cte,3.416, steer angle,0.4117, steer setpt,0.49093, steer cmd,0.00221, 
step,1796, dt,0.01457, cte,3.416, steer angle,0.4117, steer setpt,0.12283, steer cmd,-0.00517, 
step,1797, dt,0.01361, cte,3.39, steer angle,0.4915, steer setpt,0.0447, steer cmd,-0.01207, 
step,1798, dt,0.01368, cte,3.3637, steer angle,0.307, steer setpt,0.28444, steer cmd,-0.00839, 
step,1799, dt,0.01413, cte,3.3637, steer angle,0.307, steer setpt,-0.10177, steer cmd,-0.01845, 
step,1800, dt,0.01292, cte,3.337, steer angle,0.2266, steer setpt,-0.17426, steer cmd,-0.02322, 
step,1801, dt,0.01428, cte,3.3098, steer angle,-0.0249, steer setpt,0.07856, steer cmd,-0.01743, 
step,1802, dt,0.01498, cte,3.3098, steer angle,-0.0249, steer setpt,-0.30641, steer cmd,-0.02585, 
step,1803, dt,0.0139, cte,3.282, steer angle,0.0005, steer setpt,-0.36548, steer cmd,-0.03093, 
step,1804, dt,0.01584, cte,3.2534, steer angle,-0.21, steer setpt,-0.09278, steer cmd,-0.02492, 
step,1805, dt,0.01501, cte,3.2241, steer angle,-0.3369, steer setpt,-0.1254, steer cmd,-0.02217, 
step,1806, dt,0.01444, cte,3.2241, steer angle,-0.3369, steer setpt,-0.51987, steer cmd,-0.02837, 
step,1807, dt,0.01265, cte,3.1942, steer angle,-0.118, steer setpt,-0.22772, steer cmd,-0.02843, 
step,1808, dt,0.01348, cte,3.1636, steer angle,-0.2729, steer setpt,-0.25378, steer cmd,-0.02721, 
step,1809, dt,0.01307, cte,3.1636, steer angle,-0.2729, steer setpt,-0.66109, steer cmd,-0.03651, 
step,1810, dt,0.01524, cte,3.1324, steer angle,-0.244, steer setpt,-0.70687, steer cmd,-0.04283, 
step,1811, dt,0.01412, cte,3.1005, steer angle,-0.4764, steer setpt,-0.38527, steer cmd,-0.03661, 
step,1812, dt,0.0129, cte,3.0679, steer angle,-0.6344, steer setpt,-0.40665, steer cmd,-0.03342, 
step,1813, dt,0.01292, cte,3.0679, steer angle,-0.6344, steer setpt,-0.83246, steer cmd,-0.04019, 
step,1814, dt,0.31416, cte,3.0347, steer angle,-0.3991, steer setpt,-0.49117, steer cmd,-0.03965, 
step,1815, dt,0.01215, cte,2.351, steer angle,-0.5684, steer setpt,7.42036, steer cmd,0.14305, 
step,1816, dt,0.01301, cte,2.351, steer angle,-0.5684, steer setpt,7.24173, steer cmd,0.23464, 
step,1817, dt,0.01467, cte,2.2975, steer angle,4.0126, steer setpt,7.69973, steer cmd,0.25193, 
step,1818, dt,0.0143, cte,2.2458, steer angle,6.3024, steer setpt,8.54675, steer cmd,0.28047, 
step,1819, dt,0.01254, cte,2.2458, steer angle,6.3024, steer setpt,8.38346, steer cmd,0.31179, 
step,1820, dt,0.01324, cte,2.1963, steer angle,7.448, steer setpt,0.87921, steer cmd,0.14448, 
step,1821, dt,0.31368, cte,2.1492, steer angle,8.231, steer setpt,1.44056, steer cmd,0.06518, 
step,1822, dt,0.00983, cte,1.6, steer angle,4.0484, steer setpt,7.49526, steer cmd,0.20265, 
step,1823, dt,0.01318, cte,1.5742, steer angle,2.0658, steer setpt,7.38428, steer cmd,0.27175, 
step,1824, dt,0.31184, cte,1.5742, steer angle,2.0658, steer setpt,7.58355, steer cmd,0.3477, 
step,1825, dt,0.01258, cte,1.5053, steer angle,7.2301, steer setpt,8.02391, steer cmd,0.31791, 
step,1826, dt,0.0126, cte,1.5237, steer angle,9.1288, steer setpt,7.44047, steer cmd,0.28298, 
step,1827, dt,0.01226, cte,1.5237, steer angle,9.1288, steer setpt,0.93358, steer cmd,0.11611, 
step,1828, dt,0.01414, cte,1.5448, steer angle,7.5108, steer setpt,0.34099, steer cmd,0.03743, 
step,1829, dt,0.01335, cte,1.5676, steer angle,3.339, steer setpt,0.02429, steer cmd,0.02126, 
step,1830, dt,0.01314, cte,1.5676, steer angle,3.339, steer setpt,-0.86379, steer cmd,-0.05454, 
step,1831, dt,0.01366, cte,1.5912, steer angle,0.9678, steer setpt,-1.00201, steer cmd,-0.06135, 
step,1832, dt,0.01336, cte,1.6151, steer angle,-0.9271, steer setpt,-1.37088, steer cmd,-0.05944, 
step,1833, dt,0.01303, cte,1.6151, steer angle,-0.9271, steer setpt,-1.20063, steer cmd,-0.06522, 
step,1834, dt,0.0149, cte,1.6391, steer angle,-1.0498, steer setpt,-1.29468, steer cmd,-0.06883, 
step,1835, dt,0.01394, cte,1.6633, steer angle,-1.1942, steer setpt,-1.67029, steer cmd,-0.07764, 
step,1836, dt,0.01448, cte,1.6633, steer angle,-1.1942, steer setpt,-1.47277, steer cmd,-0.07939, 
step,1837, dt,0.01369, cte,1.6876, steer angle,-1.5046, steer setpt,-1.55932, steer cmd,-0.07867, 
step,1838, dt,0.01437, cte,1.7119, steer angle,-1.5483, steer setpt,-1.93811, steer cmd,-0.08758, 
step,1839, dt,0.01317, cte,1.7119, steer angle,-1.5483, steer setpt,-1.73771, steer cmd,-0.08781, 
step,1840, dt,0.01338, cte,1.7362, steer angle,-1.7532, steer setpt,-1.82245, steer cmd,-0.0882, 
step,1841, dt,0.31501, cte,1.7604, steer angle,-1.759, steer setpt,-2.20176, steer cmd,-0.09797, 
step,1842, dt,0.01026, cte,2.0935, steer angle,-1.7687, steer setpt,-6.06373, steer cmd,-0.19126, 
step,1843, dt,0.01231, cte,2.112, steer angle,-2.0128, steer setpt,-6.21065, steer cmd,-0.24156, 
step,1844, dt,0.01254, cte,2.1288, steer angle,-4.3452, steer setpt,-6.63366, steer cmd,-0.25785, 
step,1845, dt,0.01561, cte,2.1288, steer angle,-4.3452, steer setpt,-6.56449, steer cmd,-0.29297, 
step,1846, dt,0.01439, cte,2.1435, steer angle,-6.0099, steer setpt,-6.66894, steer cmd,-0.28906, 
step,1847, dt,0.01303, cte,2.1558, steer angle,-6.8879, steer setpt,-2.97384, steer cmd,-0.19759, 
step,1848, dt,0.0138, cte,2.1558, steer angle,-6.8879, steer setpt,-2.84206, steer cmd,-0.14906, 
step,1849, dt,0.01366, cte,2.1664, steer angle,-4.5034, steer setpt,-2.85341, steer cmd,-0.14653, 
step,1850, dt,0.01353, cte,2.1757, steer angle,-3.2903, steer setpt,-3.0517, steer cmd,-0.15001, 
step,1851, dt,0.01485, cte,2.1839, steer angle,-3.2269, steer setpt,-3.06115, steer cmd,-0.14518, 
step,1852, dt,0.31309, cte,2.1839, steer angle,-3.2269, steer setpt,-2.99755, steer cmd,-0.14121, 
step,1853, dt,0.01097, cte,2.1635, steer angle,-3.193, steer setpt,-2.83048, steer cmd,-0.13506, 
step,1854, dt,0.0136, cte,2.1635, steer angle,-3.193, steer setpt,-2.77505, steer cmd,-0.12894, 
step,1855, dt,0.01301, cte,2.1525, steer angle,-2.9401, steer setpt,-2.5971, steer cmd,-0.12484, 
step,1856, dt,0.01447, cte,2.1403, steer angle,-2.7872, steer setpt,-2.40983, steer cmd,-0.11902, 
step,1857, dt,0.01293, cte,2.1403, steer angle,-2.7872, steer setpt,-2.4632, steer cmd,-0.11495, 
step,1858, dt,0.0144, cte,2.1272, steer angle,-2.5391, steer setpt,-2.60536, steer cmd,-0.11913, 
step,1859, dt,0.01191, cte,2.113, steer angle,-2.4374, steer setpt,-2.48781, steer cmd,-0.11885, 
step,1860, dt,0.01371, cte,2.113, steer angle,-2.4374, steer setpt,-2.67184, steer cmd,-0.1238, 
step,1861, dt,0.01417, cte,2.0979, steer angle,-2.5349, steer setpt,-2.69032, steer cmd,-0.12492, 
step,1862, dt,0.3124, cte,2.0817, steer angle,-2.6586, steer setpt,-2.54511, steer cmd,-0.12117, 
step,1863, dt,0.01022, cte,1.7153, steer angle,-2.6867, steer setpt,1.71995, steer cmd,-0.02227, 
step,1864, dt,0.01154, cte,1.6827, steer angle,-2.5929, steer setpt,2.03974, steer cmd,0.03602, 
step,1865, dt,0.013, cte,1.6498, steer angle,-0.1203, steer setpt,2.54646, steer cmd,0.05648, 
step,1866, dt,0.01386, cte,1.6498, steer angle,-0.1203, steer setpt,2.4834, steer cmd,0.09724, 
step,1867, dt,0.01294, cte,1.6172, steer angle,1.8483, steer setpt,2.80171, steer cmd,0.09672, 
step,1868, dt,0.01418, cte,1.5853, steer angle,2.8672, steer setpt,-1.15205, steer cmd,0.00051, 
step,1869, dt,0.0133, cte,1.5853, steer angle,2.8672, steer setpt,-1.55229, steer cmd,-0.05475, 
step,1870, dt,0.01492, cte,1.5532, steer angle,0.4492, steer setpt,-1.57665, steer cmd,-0.06205, 
step,1871, dt,0.01493, cte,1.5207, steer angle,-0.9323, steer setpt,-1.19438, steer cmd,-0.05587, 
step,1872, dt,0.0138, cte,1.5207, steer angle,-0.9323, steer setpt,-1.59286, steer cmd,-0.07255, 
step,1873, dt,0.01402, cte,1.4877, steer angle,-0.9603, steer setpt,-1.59229, steer cmd,-0.08041, 
step,1874, dt,0.01478, cte,1.4542, steer angle,-1.3775, steer setpt,-1.19531, steer cmd,-0.07088, 
step,1875, dt,0.01304, cte,1.4201, steer angle,-1.5738, steer setpt,-1.16872, steer cmd,-0.065, 
step,1876, dt,0.01319, cte,1.4201, steer angle,-1.5738, steer setpt,-1.56143, steer cmd,-0.06869, 
step,1877, dt,0.01213, cte,1.3854, steer angle,-1.1887, steer setpt,-1.14626, steer cmd,-0.06697, 
step,1878, dt,0.01295, cte,1.3854, steer angle,-1.1887, steer setpt,-1.54267, steer cmd,-0.07547, 
step,1879, dt,0.01304, cte,1.3503, steer angle,-1.2379, steer setpt,-1.52916, steer cmd,-0.07819, 
step,1880, dt,0.01459, cte,1.3147, steer angle,-1.4504, steer setpt,-1.51557, steer cmd,-0.07731, 
step,1881, dt,0.01451, cte,1.2785, steer angle,-1.5185, steer setpt,-1.07731, steer cmd,-0.06719, 
step,1882, dt,0.01241, cte,1.2785, steer angle,-1.5185, steer setpt,-1.48904, steer cmd,-0.07143, 
step,1883, dt,0.01267, cte,1.2418, steer angle,-1.2435, steer setpt,-1.04247, steer cmd,-0.06619, 
step,1884, dt,0.01321, cte,1.2418, steer angle,-1.2435, steer setpt,-1.45667, steer cmd,-0.07316, 
step,1885, dt,0.0143, cte,1.2047, steer angle,-1.2185, steer setpt,-1.43732, steer cmd,-0.0754, 
step,1886, dt,0.01415, cte,1.167, steer angle,-1.3926, steer setpt,-1.41667, steer cmd,-0.07406, 
step,1887, dt,0.01514, cte,1.1288, steer angle,-1.4487, steer setpt,-0.94691, steer cmd,-0.06284, 
step,1888, dt,0.01231, cte,1.1288, steer angle,-1.4487, steer setpt,-1.37511, steer cmd,-0.06663, 
step,1889, dt,0.01263, cte,1.0902, steer angle,-1.1346, steer setpt,-0.89817, steer cmd,-0.06093, 
step,1890, dt,0.01405, cte,1.0511, steer angle,-1.2295, steer setpt,-0.8517, steer cmd,-0.05471, 
step,1891, dt,0.01406, cte,1.0511, steer angle,-1.2295, steer setpt,-1.28785, steer cmd,-0.0596, 
step,1892, dt,0.01346, cte,1.0116, steer angle,-0.9314, steer setpt,-1.26215, steer cmd,-0.06568, 
step,1893, dt,0.01194, cte,0.9717, steer angle,-1.0537, steer setpt,-0.76419, steer cmd,-0.05564, 
step,1894, dt,0.01294, cte,0.9717, steer angle,-1.0537, steer setpt,-1.20741, steer cmd,-0.063, 
step,1895, dt,0.01313, cte,0.9327, steer angle,-0.9546, steer setpt,-1.19521, steer cmd,-0.06618, 
step,1896, dt,0.01391, cte,0.8974, steer angle,-1.1386, steer setpt,-0.75034, steer cmd,-0.05507, 
step,1897, dt,0.01205, cte,0.8974, steer angle,-1.1386, steer setpt,-1.20332, steer cmd,-0.06127, 
step,1898, dt,0.01254, cte,0.8684, steer angle,-0.9405, steer setpt,-1.32206, steer cmd,-0.06842, 
step,1899, dt,0.01253, cte,0.8684, steer angle,-0.9405, steer setpt,-1.3114, steer cmd,-0.07289, 
step,1900, dt,0.01602, cte,0.828, steer angle,-1.2741, steer setpt,-1.28298, steer cmd,-0.06993, 
step,1901, dt,0.01859, cte,0.7964, steer angle,-1.386, steer setpt,-1.31556, steer cmd,-0.06904, 
step,1902, dt,0.01346, cte,0.7628, steer angle,-1.3119, steer setpt,-0.89381, steer cmd,-0.06029, 
step,1903, dt,0.01385, cte,0.7309, steer angle,-1.2898, steer setpt,-0.83261, steer cmd,-0.05423, 
step,1904, dt,0.01459, cte,0.7309, steer angle,-1.2898, steer setpt,-0.80477, steer cmd,-0.04719, 
step,1905, dt,0.01286, cte,0.7001, steer angle,-0.9194, steer setpt,-0.89317, steer cmd,-0.05082, 
step,1906, dt,0.01199, cte,0.6702, steer angle,-0.7434, steer setpt,-0.8881, steer cmd,-0.05334, 
